Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","9.2"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","8.6"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","69.5"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","70.8"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","72.1"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","73.5"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","74.9"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","76.2"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","77.6"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","79"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","80.4"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","81.8"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","81.9"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","29.5"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","28.1"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","26.5"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","24.8"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","23"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","21.2"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","19.6"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","18.2"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","17"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","16"
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","15.3"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","112"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","113"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","113"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","113"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","113"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","114"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","113"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","113"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","114"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","115"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","116"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","9.9"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","9"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","8.8"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","8.2"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","7.8"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","7.3"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","7.5"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","7.7"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","7.8"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","8"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","8.8"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","97.7"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","98"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","98.4"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","98.7"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","99"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","99"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","99"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","99"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","99"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","99"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","14.9"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","14.4"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","13.9"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","13.5"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","13.1"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","12.9"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","12.8"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","12.7"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","12.6"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","12.4"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","12.3"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","98"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","99"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","100"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","102"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","103"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","104"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","104"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","104"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","103"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","103"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","102"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","31.2"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","29.3"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","28.3"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","26.7"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","25.3"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","24.5"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","24.2"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","24.6"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","25.1"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","25"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","26.2"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","64.2"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","66.4"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","68.6"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","70.8"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","73"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","75.3"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","77.5"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","79.8"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","82.1"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","83.8"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","85.5"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","54.4"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","53.7"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","52.8"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","52.1"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","51.5"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","50.9"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","50.3"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","49.9"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","49.5"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","49.1"
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","48.8"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","154"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","154"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","155"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","154"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","155"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","154"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","155"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","155"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","156"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","156"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","157"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","<2.5"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","95.4"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","95.6"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","95.8"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","95.9"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","96.1"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","96.3"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","96.4"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","96.6"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","96.7"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","96.9"
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","97"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","122"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","122"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","123"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","124"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","125"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","126"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","126"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","125"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","125"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","125"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","125"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","4.3"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","4.3"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","4.3"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","3.9"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","3.6"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","3.4"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","3.4"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","3.5"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","3.5"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","3.5"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","3.5"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","94.1"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","94.9"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","95.6"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","96.3"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","97"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","97.7"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","98.3"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","99"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","99"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","99"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","14.7"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","13.8"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","13"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","12.1"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","11.3"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","10.4"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","9.7"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","9.1"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","8.5"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","8"
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","7.6"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","111"
