Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1971","1971","index","85.92","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1972","1972","index","82.64","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1973","1973","index","84.42","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1974","1974","index","90.25","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1975","1975","index","95.39","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1976","1976","index","99.36","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1977","1977","index","99.25","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1978","1978","index","99.75","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1979","1979","index","100.4","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1980","1980","index","101.43","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1981","1981","index","101","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1982","1982","index","101.41","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1983","1983","index","91.95","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1984","1984","index","91.01","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1985","1985","index","89.49","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1986","1986","index","93.34","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1987","1987","index","89.68","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1988","1988","index","87.83","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1989","1989","index","89.79","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1990","1990","index","95.23","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1991","1991","index","93.74","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1992","1992","index","91.74","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1993","1993","index","92.25","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1994","1994","index","93.3","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1995","1995","index","90.84","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1996","1996","index","95.59","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1997","1997","index","93.76","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1998","1998","index","84.45","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1999","1999","index","90.61","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2000","2000","index","91.52","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2001","2001","index","93.19","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2002","2002","index","94","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2003","2003","index","95.01","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2004","2004","index","95.92","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2005","2005","index","95.86","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2006","2006","index","97.69","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2007","2007","index","101.78","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2008","2008","index","104.29","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2009","2009","index","102.24","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2010","2010","index","99.49","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2011","2011","index","101.77","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2012","2012","index","103.54","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2013","2013","index","102.06","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2014","2014","index","102.35","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2015","2015","index","100.67","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2016","2016","index","96.98","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2017","2017","index","98.97","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2018","2018","index","97.13","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2019","2019","index","95.55","E","Estimated value"
"QI","Production Indices","608","Philippines","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2020","2020","index","93.71","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1961","1961","index","116.66","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1962","1962","index","104.87","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1963","1963","index","112.71","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1964","1964","index","115.93","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1965","1965","index","113.19","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1966","1966","index","119.33","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1967","1967","index","122.14","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1968","1968","index","125.74","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1969","1969","index","119.13","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1970","1970","index","122.65","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1971","1971","index","114.57","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1972","1972","index","125.2","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1973","1973","index","132.66","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1974","1974","index","132.51","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1975","1975","index","129.03","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1976","1976","index","133.05","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1977","1977","index","121.78","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1978","1978","index","130.54","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1979","1979","index","128.86","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1980","1980","index","104.34","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1981","1981","index","113.37","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1982","1982","index","107.34","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1983","1983","index","110.8","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1984","1984","index","116.71","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1985","1985","index","115.42","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1986","1986","index","121.27","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1987","1987","index","115.42","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1988","1988","index","115.25","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1989","1989","index","117.11","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1990","1990","index","119.08","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1991","1991","index","108.51","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1992","1992","index","93.21","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1993","1993","index","105.18","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1994","1994","index","87.52","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1995","1995","index","95.39","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1996","1996","index","97.43","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1997","1997","index","91.82","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1998","1998","index","100.31","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1999","1999","index","92.96","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2000","2000","index","92.04","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2001","2001","index","92.99","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2002","2002","index","90.11","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2003","2003","index","87.05","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2004","2004","index","93.63","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2005","2005","index","87.82","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2006","2006","index","85.56","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2007","2007","index","91.86","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2008","2008","index","92.29","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2009","2009","index","95.06","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2010","2010","index","90.54","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2011","2011","index","92.67","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2012","2012","index","95.58","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2013","2013","index","94.9","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2014","2014","index","101.63","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2015","2015","index","96.52","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2016","2016","index","101.85","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2017","2017","index","106.44","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2018","2018","index","103.3","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2019","2019","index","102.27","E","Estimated value"
"QI","Production Indices","616","Poland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2020","2020","index","111.34","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1961","1961","index","84.43","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1962","1962","index","92.39","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1963","1963","index","97.21","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1964","1964","index","91.38","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1965","1965","index","100.48","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1966","1966","index","80.79","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1967","1967","index","95.64","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1968","1968","index","95.02","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1969","1969","index","92.13","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1970","1970","index","101.05","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1971","1971","index","89.07","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1972","1972","index","90.19","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1973","1973","index","93.54","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1974","1974","index","97.69","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1975","1975","index","88.96","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1976","1976","index","84.3","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1977","1977","index","75.45","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1978","1978","index","78.05","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1979","1979","index","91.89","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1980","1980","index","82.5","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1981","1981","index","76.29","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1982","1982","index","89.91","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1983","1983","index","76.31","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1984","1984","index","82.78","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1985","1985","index","84.05","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1986","1986","index","86.86","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1987","1987","index","94.9","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1988","1988","index","75.82","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1989","1989","index","95.04","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1990","1990","index","101.89","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1991","1991","index","106.91","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1992","1992","index","95.01","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1993","1993","index","93.11","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1994","1994","index","94.18","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1995","1995","index","96.11","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1996","1996","index","101.5","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1997","1997","index","96.09","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1998","1998","index","89.97","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1999","1999","index","102.27","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2000","2000","index","94.23","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2001","2001","index","93.91","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2002","2002","index","95.81","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2003","2003","index","92.33","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2004","2004","index","98.2","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2005","2005","index","91.42","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2006","2006","index","93.19","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2007","2007","index","88.41","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2008","2008","index","91.66","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2009","2009","index","93.95","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2010","2010","index","94.98","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2011","2011","index","91.13","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2012","2012","index","90.41","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2013","2013","index","93.36","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2014","2014","index","93.23","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2015","2015","index","107.51","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2016","2016","index","99.25","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2017","2017","index","111.05","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2018","2018","index","102.81","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2019","2019","index","112.53","E","Estimated value"
"QI","Production Indices","620","Portugal","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2020","2020","index","108.8","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1961","1961","index","324.18","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1962","1962","index","311.24","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1963","1963","index","321.17","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1964","1964","index","313.88","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1965","1965","index","303.87","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1966","1966","index","304.65","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1967","1967","index","282.78","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1968","1968","index","253.16","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1969","1969","index","238.05","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1970","1970","index","239.94","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1971","1971","index","220.5","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1972","1972","index","217.07","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1973","1973","index","204.1","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1974","1974","index","198.19","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1975","1975","index","194.79","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1976","1976","index","199.78","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1977","1977","index","194.22","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1978","1978","index","198.74","E","Estimated value"
